cell_site,calling,called,startdate,enddate,duration
7562,3715339701,3399004969,1672595436,1672596928,1492
7532,3607748895,3430074045,1672688027,1672691003,2976
7789,3209048907,3402943525,1672670360,1672673395,3035
7753,3412825109,3429690204,1672641767,1672642746,979
7711,3360993964,3633420270,1672590458,1672592452,1994
7521,3891751546,3520206212,1672688562,1672690806,2244
7921,3518163778,3780593036,1672693838,1672696753,2915
7886,3735733948,3515723720,1672542446,1672546018,3572
7588,3433804879,3710098970,1672587986,1672588964,978
7851,3738274418,3509933351,1672640993,1672642041,1048
7959,3701498253,3711569060,1672657359,1672657831,472
7919,3701146057,3773429448,1672584127,1672587533,3406
7725,3516223597,3430074045,1672663228,1672665397,2169
7672,3772309150,3472130842,1672659754,1672659852,98
7891,3774520233,3660493209,1672679034,1672679522,488
7543,3777983879,3298433163,1672554691,1672556259,1568
7682,3774195321,3925620998,1672614499,1672617598,3099
7550,3404058699,3853018906,1672555084,1672556511,1427
7545,3518014636,3710112546,1672648883,1672650512,1629
7623,3496549058,3757812939,1672665575,1672665714,139
7648,3818255890,3825229501,1672655297,1672655439,142
7648,3311203656,3430074045,1672583567,1672584399,832
7724,3757682496,3501692334,1672550290,1672550656,366
7570,3372883226,3606987130,1672588681,1672590942,2261
7624,3515860749,3774195321,1672670183,1672672641,2458
7967,3206603608,3780974443,1672626426,1672628461,2035
7681,3829319703,3201432789,1672645375,1672648948,3573
7940,3385763781,3360743849,1672657394,1672657506,112
7888,3311845971,3475396323,1672691998,1672693629,1631
7981,3458539365,3780813786,1672606595,1672607624,1029
7658,3889750851,3520751702,1672586345,1672589094,2749
7750,3772714862,3772578994,1672625123,1672627183,2060
7597,3883042241,3346795719,1672619618,1672622754,3136
7694,3917278625,3346795719,1672642210,1672644556,2346
7708,3837094550,3483949762,1672551263,1672551950,687
7637,3852391257,3774501422,1672575923,1672577079,1156
7487,3505635228,3760183458,1672568440,1672570253,1813
7493,3500066230,3910454786,1672674578,1672676913,2335
7616,3206593906,3816853177,1672603928,1672605021,1093
7815,3395152943,3760489031,1672645113,1672647587,2474
7782,3882997884,3550946908,1672552381,1672552671,290
7621,3505000737,3208844525,1672601721,1672603528,1807
7585,3351554343,3512969370,1672670885,1672671235,350
7842,3293695955,3358871377,1672631473,1672631910,437
7647,3909238838,3779740455,1672574719,1672575349,630
7817,3917088658,3715492942,1672531755,1672532540,785
7722,3311415018,3793286136,1672589608,1672590155,547
7972,3883042241,3489545239,1672635682,1672637968,2286
7501,3510771358,3701178711,1672626558,1672629027,2469
7965,3454042520,3387674757,1672631403,1672632733,1330
7804,3465254146,3399911573,1672695838,1672698479,2641
7693,3311274543,3683766533,1672688535,1672688877,342
7952,3383661227,3978105277,1672703101,1672706549,3448
7519,3791997875,3826415738,1672569601,1672569784,183
7851,3512349371,3970117174,1672579316,1672581872,2556
7770,3772309150,3909331423,1672577015,1672579595,2580
7609,3793436995,3315583351,1672611415,1672612980,1565
7786,3703871468,3298433163,1672695530,1672698030,2500
7615,3496549058,3284832486,1672594000,1672594203,203
7888,3972364603,3755042098,1672650202,1672651052,850
7929,3792902982,3430504438,1672598596,1672598842,246
7806,3637008488,3611150562,1672644092,1672646076,1984
7874,3202120784,3634340855,1672690488,1672693939,3451
7914,3755943611,3885897503,1672651042,1672653062,2020
7866,3713644518,3360993964,1672633683,1672634083,400
7917,3774125065,3209048907,1672534974,1672536175,1201
7538,3505000737,3773978034,1672608496,1672608914,418
7623,3912536808,3791942683,1672680947,1672681809,862
7939,3715981584,3791020967,1672539490,1672541721,2231
7777,3882997884,3978115672,1672650166,1672652167,2001
7528,3710569131,3448855696,1672631795,1672634669,2874
7518,3776513891,3792384220,1672665309,1672668387,3078
7766,3500487333,3901877072,1672542665,1672545150,2485
7687,3703789494,3276993580,1672551145,1672554255,3110
7590,3882291183,3807987001,1672636142,1672639380,3238
7874,3755739653,3772746272,1672605255,1672607388,2133
7526,3510594211,3793871337,1672672749,1672676337,3588
7950,3701184889,3519803045,1672614535,1672616428,1893
7760,3600647945,3851190615,1672639788,1672643183,3395
7929,3791874383,3833889105,1672652899,1672654312,1413
7899,3703871468,3734828619,1672667278,1672670158,2880
7556,3505530961,3835382117,1672608949,1672611766,2817
7724,3516039895,3757246925,1672581799,1672584151,2352
7882,3772309166,3511862351,1672587837,1672589679,1842
7798,3889232789,3280599164,1672565225,1672568591,3366
7851,3634786711,3811171116,1672587007,1672589294,2287
7623,3533653428,3367902229,1672626516,1672627336,820
7925,3618873142,3421836608,1672676256,1672676820,564
7814,3518260334,3505904952,1672645777,1672646202,425
7603,3755872268,3716168623,1672631724,1672635030,3306
7608,3367029997,3209383861,1672541705,1672543469,1764
7544,3626156564,3779036831,1672559827,1672560734,907
7921,3416265063,3426325549,1672563391,1672565285,1894
7789,3880285638,3932051427,1672677165,1672678347,1182
7756,3791874383,3618873142,1672696511,1672697979,1468
7664,3500729955,3509604974,1672560549,1672564015,3466
7983,3519700826,3513454145,1672667187,1672667731,544
7926,3333896808,3701984666,1672606239,1672607528,1289
7505,3518360734,3432665384,1672533998,1672534510,512
7778,3505193212,3518876135,1672601384,1672603574,2190
7770,3666553782,3534702203,1672649350,1672650064,714
7686,3501601840,3793753089,1672585937,1672586786,849
7817,3701691675,3666553782,1672571906,1672574178,2272
7852,3614238812,3715974031,1672651300,1672651661,361
7789,3701146057,3777936328,1672595787,1672598168,2381
7690,3914259449,3533025282,1672688131,1672689538,1407
7527,3365830990,3337544549,1672575363,1672577860,2497
7947,3227457126,3472130842,1672555728,1672557319,1591
7868,3370636709,3774127586,1672566427,1672569232,2805
7707,3909606423,3778780511,1672620038,1672623261,3223
7703,3515284591,3482405588,1672551634,1672552665,1031
7490,3533827120,3683959482,1672635401,1672637008,1607
7670,3703889596,3424922204,1672662186,1672664124,1938
7819,3757161914,3883861463,1672647127,1672649762,2635
7690,3793753089,3384240055,1672565869,1672567335,1466
7659,3608868877,3318697153,1672609229,1672611572,2343
7733,3234541252,3804870229,1672593405,1672595516,2111
7957,3701146057,3815508790,1672546118,1672546453,335
7827,3223789409,3711569060,1672556778,1672559442,2664
7863,3773429448,3610695419,1672571867,1672572120,253
7749,3519556068,3388372715,1672594385,1672595563,1178
7767,3731419510,3604539807,1672689216,1672689567,351
7548,3829764737,3520719611,1672685907,1672688823,2916
7715,3298288268,3334033993,1672627224,1672630126,2902
7795,3534702203,3889750851,1672648719,1672652154,3435
7658,3855000166,3817621391,1672648552,1672651123,2571
7599,3519654779,3489962019,1672543455,1672544408,953
7596,3791957752,3446948848,1672679656,1672680392,736
7874,3755042098,3779218771,1672661405,1672663650,2245
7962,3792384220,3783779671,1672568674,1672570221,1547
7918,3533748232,3773120434,1672646120,1672648050,1930
7725,3344364444,3430352815,1672547360,1672550569,3209
7791,3510771358,3296471982,1672654416,1672657030,2614
7793,3517509185,3813052709,1672679572,1672679858,286
7704,3294803686,3286658957,1672606380,1672608436,2056
7787,3760561634,3511332835,1672694584,1672696801,2217
7773,3715998609,3520165601,1672570588,1672570893,305
7521,3793848402,3774127586,1672570091,1672570714,623
7533,3636867411,3713894336,1672592752,1672592998,246
7568,3356860407,3388637594,1672636359,1672637702,1343
7552,3505912939,3400804807,1672627316,1672628189,873
7663,3774466457,3607178184,1672656962,1672660363,3401
7700,3777623166,3776948966,1672657423,1672657894,471
7916,3407673904,3903307060,1672662147,1672662741,594
7754,3311871871,3793871337,1672603294,1672603672,378
7541,3484995752,3711198793,1672562961,1672564822,1861
7551,3601879040,3802367797,1672601771,1672604508,2737
7953,3311152102,3701178711,1672606530,1672608791,2261
7535,3362000049,3511350608,1672701595,1672704084,2489
7702,3757447189,3420700674,1672677015,1672677321,306
7527,3605726278,3776513891,1672589018,1672591876,2858
7576,3311152102,3287105466,1672598711,1672598929,218
7763,3924549929,3714197325,1672550809,1672551707,898
7845,3222521619,3924549929,1672589600,1672591368,1768
7669,3817316561,3421836608,1672615895,1672616394,499
7600,3428006164,3501198706,1672646707,1672647071,364
7864,3922337974,3505203158,1672552701,1672554216,1515
7762,3458539365,3780609808,1672607719,1672608160,441
7777,3516065852,3399004969,1672615568,1672618247,2679
7842,3311603601,3517721725,1672566629,1672569344,2715
7689,3715189301,3773978034,1672641801,1672642389,588
7849,3779629905,3235635976,1672603817,1672606352,2535
7690,3510937904,3352603894,1672673765,1672676459,2694
7910,3497901842,3489217083,1672654980,1672657829,2849
7921,3520183192,3898995675,1672564516,1672565740,1224
7681,3714474557,3916289176,1672688747,1672692068,3321
7486,3783245561,3534424200,1672584033,1672587386,3353
7626,3364543015,3777717988,1672678690,1672678940,250
7733,3772053179,3792384220,1672652594,1672655468,2874
7516,3514128943,3733891182,1672538348,1672541232,2884
7636,3505347134,3701863557,1672643509,1672646364,2855
7955,3776338577,3757161914,1672682972,1672683259,287
7615,3512969370,3514719601,1672667598,1672669934,2336
7966,3714504419,3458539365,1672681625,1672684688,3063
7887,3518408774,3701190899,1672670288,1672673330,3042
7752,3331845324,3755872268,1672549221,1672549515,294
7936,3701863557,3852391257,1672656920,1672657972,1052
7953,3505638204,3477649378,1672626901,1672628698,1797
7620,3888559320,3515394721,1672672461,1672673998,1537
7493,3344364444,3520719611,1672586030,1672587126,1096
7519,3777623166,3792768129,1672692226,1672694830,2604
7692,3756453423,3904408902,1672548689,1672552035,3346
7820,3611150562,3618045231,1672604241,1672607246,3005
7825,3481647420,3822654369,1672641981,1672642272,291
7908,3805519285,3501483568,1672531395,1672534413,3018
7782,3519556068,3478194807,1672659339,1672660568,1229
7957,3710344260,3510380060,1672660297,1672662752,2455
7739,3291227780,3783429780,1672676086,1672678286,2200
7631,3715974031,3200691026,1672583461,1672585248,1787
7578,3770078063,3715339701,1672590051,1672592060,2009
7866,3466911760,3516716179,1672651203,1672652257,1054
7823,3755943611,3510703546,1672548444,1672550774,2330
7707,3792384220,3793389510,1672700998,1672701769,771
7634,3505635228,3760077057,1672683668,1672684381,713
7546,3780365428,3244485293,1672669055,1672670136,1081
7918,3311090974,3853018906,1672594670,1672595249,579
7942,3757455053,3385763781,1672547115,1672548871,1756
7889,3774580701,3778266283,1672562601,1672563880,1279
7622,3511841857,3520730271,1672599066,1672602646,3580
7844,3904775198,3533653428,1672649191,1672650703,1512
7826,3494290908,3519428855,1672674361,1672676557,2196
7915,3500365158,3791901535,1672551741,1672551934,193
7856,3710569131,3972709319,1672674088,1672676078,1990
7624,3316173088,3859663348,1672668945,1672672389,3444
7528,3430352815,3510857360,1672551736,1672553778,2042
7688,3791957752,3232962003,1672549911,1672550455,544
7695,3902383721,3886298125,1672696518,1672696715,197
7745,3716197887,3972709319,1672561954,1672564630,2676
7866,3731419510,3975287541,1672690223,1672691520,1297
7888,3791602225,3534010629,1672621102,1672623877,2775
7737,3710067113,3715581279,1672577761,1672579568,1807
7889,3395152943,3936227020,1672654098,1672656286,2188
7900,3664517356,3501486692,1672597382,1672598980,1598
7755,3370752401,3774793839,1672651244,1672651554,310
7949,3714197325,3888559320,1672562006,1672564459,2453
7869,3379256399,3458539365,1672624101,1672625740,1639
7657,3356860407,3511687358,1672554984,1672555863,879
7614,3714474557,3501730685,1672680305,1672682240,1935
7840,3608633356,3512217942,1672613738,1672615988,2250
7705,3473765852,3417587765,1672664340,1672666995,2655
7513,3550946908,3783531004,1672568426,1672569086,660
7531,3383661227,3206254161,1672652771,1672653264,493
7494,3311603601,3777936328,1672694924,1672695463,539
7661,3793627961,3550946908,1672695100,1672698620,3520
7863,3774066725,3511125626,1672654368,1672657757,3389
7767,3516465662,3817621391,1672547724,1672547824,100
7907,3311065516,3778108318,1672577797,1672580007,2210
7793,3249791738,3916289176,1672701620,1672703403,1783
7559,3937224533,3534729133,1672699554,1672700413,859
7879,3773465237,3518876135,1672593620,1672593771,151
7702,3515151980,3515691540,1672674237,1672677516,3279
7569,3512349371,3826760240,1672555020,1672556890,1870
7784,3755511676,3505000737,1672572733,1672573195,462
7727,3858918246,3666553782,1672598101,1672598275,174
7574,3490191091,3466229085,1672681584,1672684418,2834
7945,3516016437,3715581279,1672628670,1672629907,1237
7712,3505859863,3668898102,1672579739,1672581476,1737
7498,3500177712,3534191820,1672622220,1672622834,614
7781,3772309166,3407673904,1672655538,1672658390,2852
7529,3772578994,3739106581,1672655814,1672658067,2253
7801,3711973519,3912262917,1672686223,1672686466,243
7652,3735733948,3666457294,1672573001,1672575894,2893
7748,3509604974,3385763781,1672700817,1672703086,2269
7749,3399433690,3337544549,1672557042,1672558216,1174
7891,3770851318,3336742544,1672651857,1672653004,1147
7691,3383922351,3388637594,1672604970,1672606498,1528
7618,3909331423,3608633356,1672560942,1672563059,2117
7669,3755511676,3293695955,1672655597,1672658097,2500
7555,3476232529,3222521619,1672557165,1672558686,1521
7806,3819727225,3777455223,1672661618,1672664653,3035
7654,3899266183,3497901842,1672654279,1672656271,1992
7867,3533385867,3828365570,1672703858,1672706528,2670
7723,3372883226,3791594391,1672648163,1672651461,3298
7579,3755587522,3505362057,1672537500,1672540730,3230
7713,3703955926,3388637594,1672536926,1672540163,3237
7631,3922275416,3774466457,1672617214,1672620002,2788
7795,3465254146,3772053179,1672645342,1672646713,1371
7906,3882997884,3685187183,1672579646,1672580379,733
7545,3792844210,3667680268,1672616035,1672618233,2198
7609,3600647945,3496269445,1672608334,1672610360,2026
7568,3201432789,3773465237,1672577109,1672579349,2240
7768,3611150562,3779218771,1672563439,1672563504,65
7901,3271938399,3780609808,1672575749,1672578420,2671
7753,3372883226,3222448362,1672695189,1672695962,773
7555,3501927421,3500894271,1672534086,1672536153,2067
7604,3501606184,3505599848,1672625652,1672628268,2616
7869,3405494240,3471220483,1672645039,1672646066,1027
7537,3515723720,3520756859,1672661954,1672663661,1707
7664,3774127586,3318166135,1672613591,1672615099,1508
7488,3972364603,3500066230,1672691558,1672692558,1000
7728,3301107849,3793436995,1672541896,1672544225,2329
7855,3231056870,3519152550,1672610771,1672614020,3249
7664,3701898991,3809059934,1672702182,1672704884,2702
7584,3826760240,3333896808,1672658091,1672660296,2205
7539,3509352754,3231056870,1672586173,1672588180,2007
7773,3922337974,3783083229,1672588718,1672591708,2990
7597,3714504419,3901990690,1672574251,1672576411,2160
7737,3505203158,3497901842,1672542141,1672544627,2486
7604,3509672210,3357483218,1672673282,1672673717,435
7715,3716537575,3827377568,1672537263,1672539916,2653
